day_only,header,hours,minutes,titleUrl,time_min,time_max,prod_count
3/7/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-07 10:47:51.032000+00:00,2021-03-07 23:31:46.054000+00:00,7
3/8/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-08 12:56:05.282000+00:00,2021-03-08 16:46:04.286000+00:00,2
3/8/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-08 00:30:22.080000+00:00,2021-03-08 20:58:22.202000+00:00,4
3/8/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-03-08 16:56:18.708000+00:00,2021-03-08 16:56:18.708000+00:00,1
3/8/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-08 14:34:38.833000+00:00,2021-03-08 14:34:38.833000+00:00,1
3/8/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-08 13:24:51.197000+00:00,2021-03-08 13:24:51.197000+00:00,1
3/8/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-08 00:30:14.921000+00:00,2021-03-08 20:58:18.358000+00:00,6
3/9/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-09 12:41:14.677000+00:00,2021-03-09 20:23:04.356000+00:00,4
3/9/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-09 13:05:29.306000+00:00,2021-03-09 21:17:54.853000+00:00,5
3/9/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-09 15:08:42.920000+00:00,2021-03-09 16:00:32.966000+00:00,2
3/9/2021,Need for Speed™ No Limits,,,https://play.google.com/store/apps/details?id=com.ea.game.nfs14_row,2021-03-09 12:40:00.283000+00:00,2021-03-09 12:40:00.283000+00:00,1
3/9/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-09 15:33:26.072000+00:00,2021-03-09 15:33:26.072000+00:00,1
3/9/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-09 15:20:06.198000+00:00,2021-03-09 15:20:06.198000+00:00,1
3/9/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-09 13:05:16.328000+00:00,2021-03-09 21:17:52.807000+00:00,4
3/10/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-10 12:24:22.177000+00:00,2021-03-10 15:16:40.543000+00:00,3
3/10/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-10 15:55:19.609000+00:00,2021-03-10 15:55:19.609000+00:00,1
3/10/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-10 13:06:40.370000+00:00,2021-03-10 19:44:31.819000+00:00,4
3/10/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-10 14:30:21.944000+00:00,2021-03-10 14:30:21.944000+00:00,1
3/10/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-10 15:55:35.366000+00:00,2021-03-10 15:55:35.366000+00:00,1
3/10/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-10 13:06:35.260000+00:00,2021-03-10 19:44:27.036000+00:00,5
3/11/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-11 12:19:23.346000+00:00,2021-03-11 17:15:12.549000+00:00,4
3/11/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-11 13:04:38.015000+00:00,2021-03-11 13:04:38.015000+00:00,1
3/11/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-11 12:31:33.117000+00:00,2021-03-11 16:52:08.548000+00:00,4
3/11/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-03-11 15:06:19.814000+00:00,2021-03-11 16:51:09.653000+00:00,3
3/11/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-11 13:15:54.858000+00:00,2021-03-11 16:21:00.594000+00:00,4
3/11/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-11 12:46:20.249000+00:00,2021-03-11 12:46:20.249000+00:00,1
3/11/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-11 13:49:14.572000+00:00,2021-03-11 13:49:14.572000+00:00,1
3/11/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-11 15:06:16.906000+00:00,2021-03-11 17:15:09.280000+00:00,3
3/12/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-12 13:50:48.784000+00:00,2021-03-12 18:41:17.330000+00:00,3
3/12/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-12 12:43:34.756000+00:00,2021-03-12 16:36:39.600000+00:00,3
3/12/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-03-12 13:55:45.976000+00:00,2021-03-12 13:55:45.976000+00:00,1
3/12/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-12 12:43:21.078000+00:00,2021-03-12 18:41:10.896000+00:00,5
3/13/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-13 12:41:18.243000+00:00,2021-03-13 18:50:15.368000+00:00,4
3/13/2021,Bottle Flip 3D,,,https://play.google.com/store/apps/details?id=pampam.ibf2,2021-03-13 15:29:43.952000+00:00,2021-03-13 15:29:43.952000+00:00,1
3/13/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-13 11:10:51.894000+00:00,2021-03-13 17:03:09.291000+00:00,3
3/13/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-13 14:13:25.463000+00:00,2021-03-13 14:13:25.463000+00:00,1
3/13/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-13 11:10:49.534000+00:00,2021-03-13 18:50:04.300000+00:00,6
3/14/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-14 11:31:05.883000+00:00,2021-03-14 12:50:11.420000+00:00,3
3/14/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-14 10:42:18.316000+00:00,2021-03-14 14:59:13.333000+00:00,3
3/14/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-03-14 12:11:46.827000+00:00,2021-03-14 12:11:46.827000+00:00,1
3/14/2021,Paint By Number - Coloring Book & Color by Number,,,https://play.google.com/store/apps/details?id=paint.by.number.pixel.art.coloring.drawing.puzzle,2021-03-14 12:11:09.841000+00:00,2021-03-14 12:11:09.841000+00:00,1
3/14/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-14 11:43:43.673000+00:00,2021-03-14 11:43:43.673000+00:00,1
3/14/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-14 12:18:09.392000+00:00,2021-03-14 12:18:09.392000+00:00,1
3/14/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-14 10:42:05.548000+00:00,2021-03-14 14:59:10.099000+00:00,5
3/15/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-15 09:32:50.791000+00:00,2021-03-15 17:35:08.225000+00:00,3
3/15/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-15 09:42:52.651000+00:00,2021-03-15 09:42:52.651000+00:00,1
3/15/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-15 09:00:29.837000+00:00,2021-03-15 18:18:36.159000+00:00,6
3/15/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-03-15 09:45:54.361000+00:00,2021-03-15 09:45:54.361000+00:00,1
3/15/2021,Google,,,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox,2021-03-15 09:44:20.465000+00:00,2021-03-15 09:44:20.465000+00:00,1
3/15/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-15 08:19:17.034000+00:00,2021-03-15 10:40:10.337000+00:00,2
3/15/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-15 08:19:13.827000+00:00,2021-03-15 18:18:31.884000+00:00,8
3/16/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-16 12:11:38.287000+00:00,2021-03-16 17:17:55.780000+00:00,2
3/16/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-16 09:41:34.158000+00:00,2021-03-16 18:10:28.040000+00:00,5
3/16/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-16 08:12:29.050000+00:00,2021-03-16 08:12:29.050000+00:00,1
3/16/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-16 08:05:12.221000+00:00,2021-03-16 18:10:25.481000+00:00,5
3/17/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-17 09:22:23.956000+00:00,2021-03-17 20:54:30.767000+00:00,4
3/17/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-17 10:07:56.684000+00:00,2021-03-17 20:54:36.901000+00:00,4
3/17/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-17 08:15:17.101000+00:00,2021-03-17 08:15:17.101000+00:00,1
3/17/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-17 20:56:18.836000+00:00,2021-03-17 20:56:18.836000+00:00,1
3/17/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-17 08:09:59.878000+00:00,2021-03-17 21:04:01.104000+00:00,4
3/18/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-18 09:09:49.208000+00:00,2021-03-18 18:46:40.765000+00:00,4
3/18/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-18 09:21:51.252000+00:00,2021-03-18 18:28:40.519000+00:00,4
3/18/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-18 08:11:45.947000+00:00,2021-03-18 09:21:35.486000+00:00,2
3/18/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-18 07:56:43.668000+00:00,2021-03-18 18:46:36.827000+00:00,5
3/19/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-19 10:20:12.523000+00:00,2021-03-19 17:26:31.710000+00:00,3
3/19/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-19 18:12:19.990000+00:00,2021-03-19 18:12:19.990000+00:00,1
3/19/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-19 09:03:29.849000+00:00,2021-03-19 20:12:16.509000+00:00,5
3/19/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-03-19 18:05:43.043000+00:00,2021-03-19 18:05:43.043000+00:00,1
3/19/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-19 08:26:18.616000+00:00,2021-03-19 08:26:18.616000+00:00,1
3/19/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-03-19 18:19:25.214000+00:00,2021-03-19 19:50:22.222000+00:00,2
3/19/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-19 08:26:12.397000+00:00,2021-03-19 20:12:10.787000+00:00,7
3/20/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-20 10:49:09.418000+00:00,2021-03-20 13:38:02.884000+00:00,2
3/20/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-20 12:43:55.555000+00:00,2021-03-20 12:43:55.555000+00:00,1
3/20/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-20 09:12:04.414000+00:00,2021-03-20 19:11:29.095000+00:00,5
3/20/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-03-20 12:04:14.355000+00:00,2021-03-20 12:04:14.355000+00:00,1
3/20/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-03-20 12:43:49.872000+00:00,2021-03-20 12:43:49.872000+00:00,1
3/20/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-03-20 12:04:35.289000+00:00,2021-03-20 12:41:40.656000+00:00,2
3/20/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-20 09:12:01.624000+00:00,2021-03-20 19:11:26.735000+00:00,7
3/21/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-21 10:44:19.407000+00:00,2021-03-21 12:33:32.690000+00:00,2
3/21/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-21 12:37:33.243000+00:00,2021-03-21 12:37:33.243000+00:00,1
3/21/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-21 10:19:35.914000+00:00,2021-03-21 16:33:10.227000+00:00,6
3/21/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-03-21 11:15:59.735000+00:00,2021-03-21 11:15:59.735000+00:00,1
3/21/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-03-21 14:13:24.101000+00:00,2021-03-21 14:13:24.101000+00:00,1
3/21/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-21 14:06:03.396000+00:00,2021-03-21 14:06:03.396000+00:00,1
3/21/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-21 10:44:15.452000+00:00,2021-03-21 16:33:06.427000+00:00,4
3/22/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-22 17:51:32.051000+00:00,2021-03-22 18:56:55.749000+00:00,2
3/22/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-22 17:12:28.851000+00:00,2021-03-22 21:15:53.473000+00:00,4
3/22/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-03-22 20:18:13.993000+00:00,2021-03-22 20:18:13.993000+00:00,1
3/22/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-22 21:33:49.774000+00:00,2021-03-22 21:33:49.774000+00:00,1
3/22/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-22 16:57:18.253000+00:00,2021-03-22 21:37:29.977000+00:00,4
3/23/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-23 17:04:12.091000+00:00,2021-03-23 17:46:33.595000+00:00,2
3/23/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-23 19:01:23.685000+00:00,2021-03-23 19:01:23.685000+00:00,1
3/23/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-03-23 20:30:39.697000+00:00,2021-03-23 20:30:39.697000+00:00,1
3/23/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-23 17:04:13.798000+00:00,2021-03-23 20:51:07.662000+00:00,4
3/24/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-24 10:06:30.110000+00:00,2021-03-24 14:22:07.808000+00:00,3
3/24/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-24 10:01:47.412000+00:00,2021-03-24 14:22:16.525000+00:00,4
3/24/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-24 10:06:26.067000+00:00,2021-03-24 22:16:46.565000+00:00,7
3/24/2021,YouTube Kids,,,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-03-24 11:26:08.960000+00:00,2021-03-24 11:26:08.960000+00:00,1
3/25/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-25 17:34:32.047000+00:00,2021-03-25 20:13:18.038000+00:00,2
3/25/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-25 18:19:44.874000+00:00,2021-03-25 20:44:09.854000+00:00,2
3/25/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-25 16:45:15.557000+00:00,2021-03-25 20:25:05.466000+00:00,3
3/25/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-03-25 18:21:15.984000+00:00,2021-03-25 20:26:33.501000+00:00,2
3/25/2021,Paint By Number - Coloring Book & Color by Number,,,https://play.google.com/store/apps/details?id=paint.by.number.pixel.art.coloring.drawing.puzzle,2021-03-25 20:28:12.330000+00:00,2021-03-25 20:28:12.330000+00:00,1
3/25/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-25 19:58:10.636000+00:00,2021-03-25 19:58:10.636000+00:00,1
3/25/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-25 20:41:45.307000+00:00,2021-03-25 20:41:45.307000+00:00,1
3/25/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-25 16:44:51.800000+00:00,2021-03-25 20:43:59.859000+00:00,3
3/25/2021,YouTube Kids,,,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-03-25 20:27:45.370000+00:00,2021-03-25 20:27:45.370000+00:00,1
3/26/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-26 20:02:25.081000+00:00,2021-03-26 21:11:52.483000+00:00,2
3/26/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-26 17:00:06.720000+00:00,2021-03-26 21:22:52.389000+00:00,5
3/26/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-03-26 20:12:43.398000+00:00,2021-03-26 20:12:43.398000+00:00,1
3/26/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-26 17:00:04.753000+00:00,2021-03-26 21:22:46.878000+00:00,5
3/26/2021,YouTube Kids,,,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-03-26 20:13:55.109000+00:00,2021-03-26 20:13:55.109000+00:00,1
3/27/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-27 17:46:22.984000+00:00,2021-03-27 19:18:24.351000+00:00,2
3/27/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-27 09:52:07.712000+00:00,2021-03-27 18:24:48.455000+00:00,5
3/27/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-03-27 10:33:47.314000+00:00,2021-03-27 17:38:25.578000+00:00,3
3/27/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-27 10:33:51.252000+00:00,2021-03-27 20:00:11.597000+00:00,7
3/28/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-28 10:38:29.422000+00:00,2021-03-28 13:33:30.585000+00:00,3
3/28/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-28 11:19:33.945000+00:00,2021-03-28 11:19:33.945000+00:00,1
3/28/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-28 10:12:44.073000+00:00,2021-03-28 18:17:21.853000+00:00,3
3/28/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-03-28 10:37:25.258000+00:00,2021-03-28 17:50:00.984000+00:00,5
3/28/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-28 10:38:24.236000+00:00,2021-03-28 17:50:03.011000+00:00,5
3/29/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-29 19:38:26.722000+00:00,2021-03-29 20:41:16.646000+00:00,2
3/29/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-03-29 19:34:32.956000+00:00,2021-03-29 21:36:06.399000+00:00,2
3/29/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-29 19:38:22.427000+00:00,2021-03-29 21:59:59.818000+00:00,3
3/30/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-30 17:03:24.357000+00:00,2021-03-30 17:03:24.357000+00:00,1
3/30/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-30 16:42:28.334000+00:00,2021-03-30 22:07:22.690000+00:00,5
3/30/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-03-30 19:49:24.272000+00:00,2021-03-30 19:49:24.272000+00:00,1
3/30/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-03-30 20:33:56.804000+00:00,2021-03-30 20:33:56.804000+00:00,1
3/30/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-03-30 19:11:50.662000+00:00,2021-03-30 19:11:50.662000+00:00,1
3/30/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-30 20:46:33.305000+00:00,2021-03-30 20:46:33.305000+00:00,1
3/30/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-03-30 16:58:50.583000+00:00,2021-03-30 19:39:07.457000+00:00,3
3/30/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-30 07:34:24.562000+00:00,2021-03-30 22:07:17.420000+00:00,6
3/31/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-31 17:33:48.073000+00:00,2021-03-31 17:33:48.073000+00:00,1
3/31/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-31 20:33:09.134000+00:00,2021-03-31 20:33:09.134000+00:00,1
3/31/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-31 16:47:09.523000+00:00,2021-03-31 20:08:22.894000+00:00,3
3/31/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-03-31 20:18:29.887000+00:00,2021-03-31 20:18:29.887000+00:00,1
3/31/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-03-31 17:24:49.569000+00:00,2021-03-31 20:18:20.813000+00:00,2
3/31/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-31 16:47:05.882000+00:00,2021-03-31 20:32:55.576000+00:00,4
4/15/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-04-15 16:54:45.590000+00:00,2021-04-15 16:54:45.590000+00:00,1
4/15/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-15 16:58:11.297000+00:00,2021-04-15 18:09:15.700000+00:00,2
4/15/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-15 18:31:39.028000+00:00,2021-04-15 21:32:49.709000+00:00,2
4/15/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-15 17:19:32.087000+00:00,2021-04-15 17:19:32.087000+00:00,1
4/15/2021,Samsung Clock,,,https://play.google.com/store/apps/details?id=com.sec.android.app.clockpackage,2021-04-15 16:54:37.929000+00:00,2021-04-15 16:54:37.929000+00:00,1
4/15/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-15 17:19:26.266000+00:00,2021-04-15 21:32:40.814000+00:00,5
4/16/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-16 17:29:34.359000+00:00,2021-04-16 18:08:40.327000+00:00,2
4/16/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-16 17:01:24.269000+00:00,2021-04-16 21:23:17.089000+00:00,3
4/16/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-16 17:01:22.472000+00:00,2021-04-16 21:23:10.024000+00:00,5
4/17/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-04-17 14:10:27.310000+00:00,2021-04-17 14:10:27.310000+00:00,1
4/17/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-17 08:27:44.346000+00:00,2021-04-17 14:31:44.606000+00:00,2
4/17/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-17 10:02:29.349000+00:00,2021-04-17 13:27:02.860000+00:00,3
4/17/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-17 08:40:12.267000+00:00,2021-04-17 16:02:23.504000+00:00,3
4/17/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-17 08:40:08.096000+00:00,2021-04-17 16:02:20.026000+00:00,6
4/18/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-18 10:33:41.302000+00:00,2021-04-18 10:33:41.302000+00:00,1
4/18/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-18 11:49:39.293000+00:00,2021-04-18 11:49:39.293000+00:00,1
4/18/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-18 09:35:28.240000+00:00,2021-04-18 14:37:32.243000+00:00,2
